StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,OS marks,DBMS marks,ML marks,Python marks,OS GPA,DBMS GPA,ML GPA,Python GPA,Overall GPA
1779,18,0,1,1,17.8754837552388,21,1,0,0,0,0,0,1.21733522804495,4,70,56,74,71,2,0,2,2,1.5
1780,17,0,0,1,10.596181141401,22,0,0,1,0,0,0,0.76268431122705,4,75,71,81,61,2,2,3,1,2
1781,15,0,0,3,13.3869670152559,18,0,4,0,1,1,0,2.14584867088543,3,74,82,89,51,2,3,3,0,2
1782,17,1,0,0,16.631478518209,3,1,3,0,0,0,0,3.29913100183334,1,71,66,62,86,2,1,1,3,1.75
1783,18,0,0,2,3.00621244967937,23,0,3,1,0,1,0,1.17081228460307,4,76,73,94,56,2,2,4,0,2
1784,18,1,0,2,0.771831238762676,19,0,4,0,0,0,1,1.42459565287152,4,98,83,66,75,4,3,1,2,2.5
1785,16,1,1,3,17.577622918257,6,0,4,0,0,0,0,2.90265936685574,2,62,77,98,75,1,2,4,2,2.25
1786,15,0,2,4,6.29866454917865,27,0,3,0,0,1,0,0.691477418739295,4,82,92,86,73,3,4,3,2,3
1787,17,0,2,4,2.5795781585433,21,1,3,1,0,1,1,1.88654250007828,4,83,90,55,61,3,4,0,1,2
1788,18,0,1,0,9.36922474174173,6,0,2,0,0,0,1,2.6353413512611,2,90,88,68,65,4,3,1,1,2.25
1789,18,0,0,3,11.9661215139203,16,1,1,0,0,0,0,1.50033941893454,4,84,71,62,72,3,2,1,2,2
1790,17,0,0,2,0.619412068450202,18,0,2,0,0,1,0,1.2355538161189,4,50,98,75,89,0,4,2,3,2.25
1791,16,0,0,2,5.49791316514175,21,0,2,0,0,0,0,0.604613405510861,4,70,66,63,58,2,1,1,0,1
1792,18,1,0,1,0.65599748553792,15,0,4,0,0,0,0,1.38813897625667,4,97,83,80,81,4,3,3,3,3.25
1793,15,1,1,2,8.40670778390998,2,0,2,0,0,1,0,3.30055220627925,1,55,55,53,64,0,0,0,1,0.25
1794,18,1,1,4,17.9020005813248,14,0,3,0,0,0,1,2.16864159345454,3,77,95,88,86,2,4,3,3,3
1795,15,0,0,3,19.6530482298713,13,0,2,1,1,0,0,2.79726747973193,2,66,55,57,62,1,0,0,1,0.5
1796,17,1,0,2,12.7409510700725,14,0,1,0,0,0,0,1.71745861538754,4,54,83,74,54,0,3,2,0,1.25
1797,15,1,2,0,3.23275387569183,13,0,2,0,1,0,0,1.68790049233408,4,80,50,62,60,3,0,1,1,1.25
1798,17,1,2,1,18.1169877999861,6,0,2,1,0,0,0,2.95214586347002,2,54,59,81,59,0,0,3,0,0.75
1799,15,1,0,3,10.3249564640012,24,0,2,1,0,0,0,0.963375009251473,4,87,70,87,62,3,2,3,1,2.25
1800,17,1,3,2,3.07498624205836,2,0,2,1,0,0,0,3.33497182798591,1,52,54,87,90,0,0,3,4,1.75
1801,15,0,3,2,18.4345333890332,29,0,1,0,0,0,0,0.443640655212472,4,72,51,77,95,2,0,2,4,2
1802,16,0,0,0,15.149381014462,16,1,2,1,0,0,0,1.95579173883541,4,86,71,79,99,3,2,2,4,2.75
1803,15,1,0,2,14.634105454463,9,0,3,1,1,0,0,2.85035133922534,2,86,97,52,64,3,4,0,1,2
1804,15,1,1,2,14.183614075888,14,1,2,0,1,0,0,2.37006742223053,3,59,51,77,91,0,0,2,4,1.5
1805,16,1,3,3,4.00679642192884,28,1,2,0,0,0,0,0.152590779233678,4,59,59,52,56,0,0,0,0,0
1806,18,0,2,2,4.22013383415052,5,0,0,0,0,0,0,2.1230431269703,3,68,83,94,89,1,3,4,3,2.75
1807,18,0,0,1,13.7658599685451,27,1,1,1,0,1,1,0.922013231542935,4,66,65,83,77,1,1,3,2,1.75
1808,15,1,0,2,4.39445500220793,16,0,2,0,0,0,1,1.42899323811113,4,70,97,65,81,2,4,1,3,2.5
1809,16,0,1,0,8.77343393606097,16,1,2,0,1,0,0,1.89344091554191,4,63,88,71,84,1,3,2,3,2.25
1810,15,0,1,4,15.6400365118788,13,1,2,0,0,0,0,1.93958466603404,4,58,71,81,64,0,2,3,1,1.5
1811,17,1,0,1,15.6790503619568,23,0,3,1,1,0,0,1.51127699716594,4,95,61,87,97,4,1,3,4,3
1812,17,0,2,2,9.06523545051719,24,0,1,0,0,1,0,0.825604174392788,4,50,73,57,85,0,2,0,3,1.25
1813,15,0,1,1,15.8437987655049,17,0,0,1,0,0,0,1.76435430865371,4,94,96,57,70,4,4,0,2,2.5
1814,18,1,2,2,16.7724359239611,24,0,2,1,0,0,0,1.29559490049587,4,62,89,55,55,1,3,0,0,1
1815,18,0,2,2,13.0955150256852,4,0,2,0,0,0,0,2.47371717807814,3,53,87,63,50,0,3,1,0,1
1816,15,0,2,2,4.5685170461684,28,0,2,0,0,1,0,0.0197984850174091,4,50,59,81,53,0,0,3,0,0.75
1817,15,1,0,1,5.48023560771095,7,0,3,0,0,0,0,2.20295850571127,3,98,84,84,60,4,3,3,1,2.75
1818,17,0,1,1,6.2968231081747,6,0,3,1,0,0,0,3.04002543598106,1,89,98,59,93,3,4,0,4,2.75
1819,18,0,0,1,2.33608215467904,22,1,1,1,0,0,0,1.06907998656483,4,81,81,52,75,3,3,0,2,2
1820,15,1,1,2,5.4631924073989,3,1,4,1,0,0,0,3.94176002244426,0,83,56,61,86,3,0,1,3,1.75
1821,17,1,0,0,4.19038448625064,17,0,1,0,0,1,0,1.48259597306949,4,77,70,98,72,2,2,4,2,2.5
1822,18,1,1,2,9.10657499617204,4,0,3,0,1,0,0,3.04227536933366,1,80,69,80,78,3,1,3,2,2.25
1823,16,0,0,3,18.1687509574452,15,0,3,0,1,0,0,2.10396651034334,3,57,75,78,70,0,2,2,2,1.5
1824,17,1,0,3,2.08960633507916,13,0,3,0,0,0,0,1.78752232901565,4,88,53,54,97,3,0,0,4,1.75
1825,18,0,0,2,14.4053584789479,26,1,1,1,0,0,1,1.10038188259465,4,75,95,74,94,2,4,2,4,3
1826,18,1,0,2,13.7456600882625,26,0,2,0,0,0,0,0.854558288580537,4,83,71,90,94,3,2,4,4,3.25
1827,17,0,2,0,1.91508397326715,18,0,2,0,1,0,1,1.19965138758703,4,52,64,80,98,0,1,3,4,2
1828,16,1,2,2,18.451448098116,13,1,1,0,0,0,0,2.59194091914418,2,99,89,70,76,4,3,2,2,2.75
1829,17,1,1,3,11.3694440431363,8,1,0,0,0,0,1,2.28221274517396,3,61,70,69,88,1,2,1,3,1.75
1830,18,1,0,1,7.27451042271368,5,0,2,0,0,0,0,2.75487749327043,2,50,64,88,89,0,1,3,3,1.75
1831,15,1,0,2,15.1307716699061,16,0,2,0,1,0,0,1.92126864691676,4,93,71,71,62,4,2,2,1,2.25
1832,15,0,0,3,5.14730916803268,18,0,3,1,0,1,0,1.58355649569152,4,54,77,53,72,0,2,0,2,1
1833,17,1,0,3,13.8701967409264,11,0,1,0,0,1,0,1.72338568640185,4,79,63,62,65,2,1,1,1,1.25
1834,18,1,2,1,0.794224151444944,3,1,3,1,0,0,0,2.8760550053652,2,79,76,94,79,2,2,4,2,2.5
1835,15,0,0,2,16.7881607521854,15,0,1,0,0,0,0,1.88899193042874,4,66,90,91,53,1,4,4,0,2.25
1836,18,1,0,1,8.96341694042637,24,0,3,1,1,0,0,1.3693699674227,4,97,89,99,89,4,3,4,3,3.5
1837,17,0,0,1,12.7338582871588,10,1,2,0,0,0,0,2.55054623369591,2,96,77,98,65,4,2,4,1,2.75
1838,15,1,0,3,4.42475639613367,21,1,2,1,1,1,1,1.9435733405447,4,72,75,69,80,2,2,1,3,2
1839,18,1,1,3,13.5414742531689,3,1,3,1,0,0,1,3.31040126890019,1,64,98,62,91,1,4,1,4,2.5
1840,15,1,1,2,15.4448055178655,16,0,1,0,0,0,0,1.41893867450382,4,86,51,66,74,3,0,1,2,1.5
1841,17,0,0,0,9.46426373768797,7,0,1,0,1,0,0,2.35305465503795,3,70,74,85,93,2,2,3,4,2.75
1842,18,1,0,3,12.3545384812358,13,0,2,0,0,1,0,1.75288620621655,4,63,52,82,61,1,0,3,1,1.25
1843,15,1,0,2,9.12651847644797,26,0,1,1,0,1,0,0.513962988691781,4,51,57,50,75,0,0,0,2,0.5
1844,17,1,0,1,17.8818273851569,1,0,2,0,0,0,0,3.02195486753329,1,60,93,64,86,1,4,1,3,2.25
1845,15,0,0,2,9.95738361028638,10,0,1,0,1,0,1,1.83474944819227,4,88,82,62,97,3,3,1,4,2.75
1846,15,0,3,0,16.8361741805763,10,0,3,0,0,0,0,2.27570014700835,3,87,91,66,82,3,4,1,3,2.75
1847,16,1,1,2,16.0270411654049,23,1,3,1,1,0,1,1.76764678458068,4,83,84,73,77,3,3,2,2,2.5
1848,16,0,1,2,8.21009642696713,21,0,0,1,0,1,0,1.35372307428634,4,87,55,57,58,3,0,0,0,0.75
1849,17,1,0,1,4.6016898371495,23,1,3,0,1,0,0,1.03420116856007,4,99,88,99,61,4,3,4,1,3
1850,16,1,0,1,8.12164265119541,5,0,2,0,0,0,0,2.75834183116469,2,83,72,76,54,3,2,2,0,1.75
1851,17,1,1,1,16.5243475155044,20,1,2,1,0,0,0,1.78996687416233,4,67,74,94,77,1,2,4,2,2.25
1852,16,1,1,0,4.55265071638784,20,0,2,1,0,0,0,1.22397360691602,4,79,99,72,84,2,4,2,3,2.75
1853,15,1,2,2,10.4887269171549,13,1,3,0,1,0,1,2.44361910542093,3,64,92,95,54,1,4,4,0,2.25
1854,17,1,0,3,16.1219349592149,29,0,2,0,1,1,0,0.362957002756127,4,76,68,57,83,2,1,0,3,1.5
1855,17,1,1,0,7.06954950256757,9,0,3,1,0,0,0,2.25175392194975,3,83,54,57,95,3,0,0,4,1.75
1856,15,0,0,0,12.8441927400539,25,1,1,0,0,0,0,0.900041692455332,4,87,60,75,83,3,1,2,3,2.25
1857,17,0,2,2,4.91263148097629,26,0,4,0,0,0,0,0.656616923316195,4,82,61,96,62,3,1,4,1,2.25
1858,17,0,1,3,2.18558890736319,7,0,3,1,0,0,0,2.18642695133484,3,73,59,62,88,2,0,1,3,1.5
1859,16,0,1,1,15.8876845018571,6,1,1,0,0,1,1,2.88313626573597,2,64,57,88,91,1,0,3,4,2
1860,17,0,0,1,1.97937246817413,7,1,3,1,0,0,0,2.87785369763697,2,79,73,86,94,2,2,3,4,2.75
1861,18,0,1,2,5.42762790159169,27,0,2,0,0,0,0,0.0120634896338959,4,91,77,98,97,4,2,4,4,3.5
1862,15,0,0,1,17.1021884399488,7,0,1,1,0,0,0,2.58373816277263,2,66,90,77,63,1,4,2,1,2
1863,16,1,0,0,6.92938574157334,22,0,1,0,1,0,0,1.16155453109492,4,54,85,74,60,0,3,2,1,1.5
1864,16,1,0,2,19.4609069902832,1,0,0,1,0,0,0,3.30169051268767,1,78,86,65,91,2,3,1,4,2.5
1865,18,1,1,2,19.5946866954771,26,1,3,0,0,0,0,1.50517277333144,4,53,70,51,87,0,2,0,3,1.25
1866,15,1,0,2,5.36552040907113,15,0,2,0,0,0,0,1.38569622055456,4,59,57,67,53,0,0,1,0,0.25
1867,15,0,0,2,0.819564444997809,8,0,2,0,0,0,1,2.24092394868462,3,66,58,66,82,1,0,1,3,1.25
1868,16,0,2,2,14.1012656841075,12,1,1,1,0,0,0,2.11672338223445,3,59,96,79,56,0,4,2,0,1.5
1869,17,1,0,1,9.01973005296687,22,0,2,0,0,0,1,1.03665683436472,4,66,64,88,90,1,1,3,4,2.25
1870,16,1,1,1,2.01505687919152,11,0,2,0,0,0,0,1.61746020672598,4,69,97,62,57,1,4,1,0,1.5
1871,15,0,0,1,14.1504563795608,26,0,3,0,0,0,0,0.86594554214202,4,73,95,81,86,2,4,3,3,3
1872,18,1,0,1,0.623498182238424,21,0,4,0,1,0,0,1.32024598722263,4,54,89,99,59,0,3,4,0,1.75
1873,16,1,2,2,17.4039338098448,24,0,2,1,0,0,1,1.25976468266522,4,83,67,78,92,3,1,2,4,2.5
1874,15,1,0,3,2.77305058226607,28,0,2,1,0,0,0,0.0815731844151463,4,55,91,95,64,0,4,4,1,2.25
1875,16,1,0,4,2.5462375749345,16,0,2,0,1,1,0,1.68967308484543,4,51,69,79,87,0,1,2,3,1.5
1876,17,0,1,2,3.51344595937169,26,0,3,0,0,0,1,0.460421649759542,4,62,55,67,64,1,0,1,1,0.75
1877,16,1,1,1,19.2053271698413,1,0,1,1,0,0,0,3.57704389742973,0,92,61,62,54,4,1,1,0,1.5
1878,16,1,1,1,13.8633872050769,12,0,2,1,0,0,0,2.08787212660687,3,92,51,92,78,4,0,4,2,2.5
1879,15,0,0,3,16.0274307092727,0,0,3,1,0,0,0,3.36958436183279,1,97,56,70,68,4,0,2,1,1.75
1880,15,0,0,2,7.95269971465506,25,0,0,0,0,0,0,0,4,60,65,79,59,1,1,2,0,1
1881,15,1,2,2,6.72625455009911,27,0,1,0,0,0,0,0.0946515916807701,4,96,52,70,61,4,0,2,1,1.75
1882,16,0,1,2,4.68968013566339,18,0,3,0,1,0,0,1.40531562790157,4,72,94,97,53,2,4,4,0,2.5
1883,17,1,2,2,9.61296056624817,10,0,1,0,0,0,0,1.87826418002578,4,65,52,66,80,1,0,1,3,1.25
1884,18,1,2,3,11.0365746706833,4,0,2,1,0,0,0,2.87190477041877,2,80,76,89,67,3,2,3,1,2.25
1885,18,0,2,0,12.6354968730551,0,1,2,0,0,0,0,3.70794804021675,0,60,99,68,65,1,4,1,1,1.75
1886,15,1,0,2,5.14237007997389,19,0,2,0,0,1,0,1.17486809107453,4,65,92,64,89,1,4,1,3,2.25
1887,15,1,0,3,18.9730816180598,29,1,1,1,0,0,0,0.995449641880406,4,57,89,58,85,0,3,0,3,1.5
1888,16,1,2,1,3.39516996414271,12,1,4,0,1,0,0,2.52871125678992,2,53,87,59,74,0,3,0,2,1.25
1889,18,1,0,2,19.3130634953282,7,0,0,1,1,0,0,2.59683449026145,2,89,82,93,72,3,3,4,2,3
1890,15,0,0,1,0.297122450150075,5,0,3,0,0,0,0,2.46060677377515,3,53,77,80,61,0,2,3,1,1.5
1891,17,0,2,4,9.62251383633691,28,1,0,0,0,0,0,0.547780723541931,4,74,50,72,83,2,0,2,3,1.75
1892,17,1,2,0,6.66735676233125,16,0,2,0,1,0,0,1.80305442673624,4,52,57,79,85,0,0,2,3,1.25
1893,15,0,0,2,8.98246827860501,11,1,1,0,0,0,0,2.30997584776939,3,81,86,82,86,3,3,3,3,3
1894,15,1,0,1,11.4132915796157,0,0,1,0,0,0,0,3.09336394332428,1,52,81,58,52,0,3,0,0,0.75
1895,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0,2.61590072368699,2,76,97,96,58,2,4,4,0,2.5
1896,18,1,2,1,8.2969370060319,13,0,2,0,1,0,0,2.27691831821056,3,78,92,50,67,2,4,0,1,1.75
1897,16,1,3,1,14.6544683082661,25,0,2,1,0,0,0,1.05153152634721,4,81,86,93,92,3,3,4,4,3.5
1898,18,1,0,2,13.7175255017292,7,0,1,0,1,0,0,2.74770615904437,2,99,53,84,84,4,0,3,3,2.5
1899,17,0,0,3,16.6654256407169,10,0,4,0,0,0,0,2.62167010401268,2,68,79,60,83,1,2,1,3,1.75
1900,17,1,2,1,4.99917962478991,26,1,1,0,0,0,0,0.243298093844274,4,70,55,83,90,2,0,3,4,2.25
1901,15,0,0,1,12.1905701950812,13,1,2,0,0,0,0,2.19470652082462,3,54,95,65,63,0,4,1,1,1.5
1902,18,0,1,2,11.703895707857,7,0,1,0,0,0,1,2.63990648770733,2,67,68,58,53,1,1,0,0,0.5
1903,16,1,3,2,7.39475621745377,28,1,2,0,1,0,0,0.833493418253364,4,77,81,81,78,2,3,3,2,2.5
1904,17,1,0,3,9.72115083805361,2,1,3,0,0,0,0,3.40240159080224,1,91,58,64,90,4,0,1,4,2.25
1905,17,1,1,1,6.27564286611457,6,1,2,0,0,1,0,2.61629169543618,2,71,61,61,94,2,1,1,4,2
1906,16,1,0,2,2.8368879523397,27,0,1,0,0,0,0,0.339715384968451,4,70,60,82,99,2,1,3,4,2.5
1907,16,1,0,1,4.27602421325465,18,1,1,1,0,0,1,1.69772878021519,4,55,95,94,64,0,4,4,1,2.25
1908,17,0,2,1,2.11027292802402,3,0,3,0,0,0,0,2.3568568068702,3,50,65,63,77,0,1,1,2,1
1909,17,1,0,2,13.6613915038024,24,0,1,0,0,0,0,0.845624839885125,4,54,50,57,91,0,0,0,4,1
1910,16,1,3,2,13.214547862183,15,1,2,1,0,1,0,2.24654527316908,3,90,94,57,65,4,4,0,1,2.25
1911,17,0,1,2,19.0121274315974,12,0,1,1,1,0,0,2.47869918282905,3,61,70,76,61,1,2,2,1,1.5
1912,15,0,0,1,14.5935682729448,19,0,1,1,0,1,1,1.37428828261904,4,75,79,61,54,2,2,1,0,1.25
1913,15,1,0,2,1.04091677512262,18,1,1,0,1,0,0,1.35538104542858,4,95,62,50,83,4,1,0,3,2
1914,16,0,0,2,17.684903478579,4,0,3,1,0,0,0,3.06049075008792,1,83,83,92,91,3,3,4,4,3.5
1915,18,1,0,4,17.2535032589145,22,1,3,1,0,0,0,1.55695712212336,4,98,53,89,50,4,0,3,0,1.75
1916,16,0,0,1,8.86640641545397,4,1,2,1,0,0,0,3.21953124790317,1,63,77,91,88,1,2,4,3,2.5
1917,16,0,0,1,11.7172610105584,19,0,1,0,1,0,0,1.15015354842954,4,75,87,60,81,2,3,1,3,2.25
1918,18,1,0,1,19.5215666494503,23,0,2,0,0,1,1,1.32142930249243,4,94,80,88,75,4,3,3,2,3
1919,18,0,2,2,10.6460872769633,3,1,2,1,1,0,0,3.49132658833781,1,76,76,92,66,2,2,4,1,2.25
1920,18,0,1,1,18.1064365675218,1,0,2,0,0,1,1,3.86958672420436,0,58,54,80,97,0,0,3,4,1.75
1921,15,0,2,3,1.66077515620372,25,1,0,0,0,0,1,0.17046361325298,4,75,74,66,76,2,2,1,2,1.75
1922,17,0,0,1,3.82103737417365,12,1,4,0,0,0,0,2.19738729002569,3,96,52,82,73,4,0,3,2,2.25
1923,15,0,0,3,8.81509886882635,29,0,2,0,0,0,0,0.0211555827545139,4,71,82,81,84,2,3,3,3,2.75
1924,17,0,1,1,11.695136166746,15,0,4,0,0,1,0,2.38679950728126,3,96,53,78,95,4,0,2,4,2.5
1925,15,1,0,2,16.324557037256,21,1,0,0,1,0,0,1.36103128787472,4,79,74,70,91,2,2,2,4,2.5
1926,17,1,0,3,19.7652423028637,1,0,1,1,1,0,0,3.51068088997307,0,92,69,70,88,4,1,2,3,2.5
1927,15,0,2,1,7.77702992948232,18,0,1,0,1,0,0,1.43737075029138,4,97,83,89,75,4,3,3,2,3
1928,18,1,2,4,0.948312722801698,16,1,3,0,1,1,0,1.80441745853216,4,66,75,72,98,1,2,2,4,2.25
1929,16,1,1,2,16.0234300659064,4,1,2,1,1,0,0,3.26226986433414,1,75,54,55,87,2,0,0,3,1.25
1930,15,1,0,3,12.0876143816561,24,0,3,0,1,0,0,1.16965823809733,4,85,84,71,72,3,3,2,2,2.5
1931,17,0,2,2,3.97085717736403,17,0,3,0,0,0,0,1.40155093395082,4,50,77,99,71,0,2,4,2,2
1932,18,1,1,1,9.8965691324284,27,0,3,0,0,1,0,0.549601825358958,4,57,78,87,53,0,2,3,0,1.25
1933,15,0,2,1,14.8462049106744,22,1,3,0,0,0,0,1.51650826791943,4,98,58,86,98,4,0,3,4,2.75
1934,15,1,2,1,15.4082357413728,20,1,3,0,0,0,0,2.03221951171853,3,84,87,94,58,3,3,4,0,2.5
1935,18,0,2,0,9.99236823997524,17,1,3,1,1,0,0,2.28929977523868,3,64,99,57,53,1,4,0,0,1.25
1936,15,0,1,1,6.10429060257718,7,0,2,1,0,0,0,2.08668774099523,3,96,55,90,56,4,0,4,0,2
1937,16,1,0,1,19.4748516407698,26,1,3,1,0,0,1,1.6676669904535,4,71,68,98,72,2,1,4,2,2.25
1938,15,1,1,2,13.2672522191298,14,1,3,0,0,0,0,2.59588905069641,2,63,93,84,51,1,4,3,0,2
1939,16,0,1,2,8.16475038692597,12,0,2,0,0,0,0,1.95076917665964,4,75,60,60,98,2,1,1,4,2
1940,16,1,2,1,5.60926448409304,12,0,4,0,0,0,0,2.10254189855435,3,77,51,73,73,2,0,2,2,1.5
1941,18,1,0,1,14.6220596600712,15,1,0,0,0,0,0,1.37916719972096,4,72,96,98,89,2,4,4,3,3.25
1942,15,1,0,2,4.84366891187535,21,0,2,0,0,0,0,0.672199680061339,4,63,93,70,80,1,4,2,3,2.5
1943,18,0,2,1,3.43419977947376,19,0,1,1,0,1,0,1.1416385674703,4,73,93,51,96,2,4,0,4,2.5
1944,15,0,2,0,10.5966777792414,12,0,1,0,0,0,1,1.62101211474316,4,51,58,89,80,0,0,3,3,1.5
1945,15,1,3,1,5.79974785288283,19,0,3,0,0,0,1,1.1221109734183,4,94,70,68,96,4,2,1,4,2.75
1946,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0,3.402044108383,1,75,73,88,89,2,2,3,3,2.5
1947,15,1,1,3,2.35877349748466,2,0,3,0,0,0,0,2.68385473868495,2,63,83,77,97,1,3,2,4,2.5
1948,18,0,1,1,13.0988220913464,14,1,4,1,0,1,0,2.99685627870823,2,56,71,66,92,0,2,1,4,1.75
1949,16,0,2,2,5.66593055995404,22,1,1,1,1,0,0,1.28486571080729,4,52,52,55,83,0,0,0,3,0.75
1950,15,1,1,2,0.0048586886902546,18,1,1,0,0,0,0,1.20105330261386,4,96,61,68,73,4,1,1,2,2
1951,17,1,1,2,2.53872115348352,12,0,2,0,1,0,0,1.97802171843813,4,72,77,87,98,2,2,3,4,2.75
1952,18,1,0,2,18.6723075567018,4,1,3,1,1,0,1,3.83669864024059,0,95,79,77,75,4,2,2,2,2.5
1953,15,1,0,2,17.3470927823071,25,1,0,1,1,0,0,1.17990340668534,4,92,75,51,65,4,2,0,1,1.75
1954,18,1,2,1,4.67218064072473,21,0,4,1,0,0,0,1.54005945954136,4,96,97,87,96,4,4,3,4,3.75
1955,17,1,0,0,15.5674380909098,5,0,3,0,0,0,1,3.15885826222124,1,94,70,86,62,4,2,3,1,2.5
1956,17,0,0,2,12.1714318634794,13,0,4,0,0,0,1,1.75249683551299,4,67,77,53,64,1,2,0,1,1
1957,18,1,0,3,19.4180942289973,3,1,2,0,0,0,0,3.04511348214609,1,87,75,71,76,3,2,2,2,2.25
1958,15,0,0,2,7.47211319068118,21,0,2,0,1,1,0,1.16560394585802,4,84,82,75,53,3,3,2,0,2
1959,16,1,0,3,13.6292122503434,18,1,3,1,0,0,0,1.78576079108766,4,64,70,98,65,1,2,4,1,2
1960,17,1,0,4,1.27071444847837,22,0,3,0,1,0,0,0.841108717353789,4,74,84,92,79,2,3,4,2,2.75
1961,15,0,3,1,7.92494693632811,6,0,1,0,1,0,0,2.39718255762591,3,86,83,85,93,3,3,3,4,3.25
1962,15,0,1,2,19.2763532237636,3,1,4,0,0,0,0,3.57690901545906,0,77,90,62,79,2,4,1,2,2.25
1963,16,0,0,2,10.7796174890024,1,0,3,1,0,1,0,3.22515827518916,1,59,96,81,85,0,4,3,3,2.5
1964,17,0,0,4,5.75759006669689,26,0,0,0,0,0,0,0,4,88,67,66,52,3,1,1,0,1.25
1965,17,1,1,4,2.40541926257213,6,1,1,0,0,1,0,2.80669776419182,2,66,60,90,71,1,1,4,2,2
1966,15,0,0,2,14.0705668036306,2,1,2,1,0,0,0,3.42183767002628,1,88,72,85,98,3,2,3,4,3
1967,15,1,2,1,12.8971208685945,14,0,2,0,1,0,1,2.10530927879711,3,71,97,95,71,2,4,4,2,3
1968,16,0,1,2,7.47877427207549,0,0,3,0,0,0,0,3.16090209115592,1,75,71,68,99,2,2,1,4,2.25
1969,16,1,2,1,19.0188270373166,1,0,0,0,0,0,0,2.99354156040455,2,93,66,84,99,4,1,3,4,3
1970,17,1,0,2,0.444056259757006,9,1,3,1,0,0,0,2.49022042562397,3,74,54,95,98,2,0,4,4,2.5
1971,18,1,1,3,6.07447703263651,15,0,3,1,0,1,0,2.13083277964081,3,66,93,89,61,1,4,3,1,2.25
1972,17,1,0,1,18.4213897259916,24,0,1,1,0,0,1,0.838464873319738,4,62,60,77,70,1,1,2,2,1.5
1973,15,1,3,2,6.4187087663888,27,0,2,1,0,1,0,0.676771033406852,4,69,79,50,53,1,2,0,0,0.75
1974,17,1,1,2,5.0450566771034,14,1,1,1,0,0,0,1.73595651158531,4,74,64,91,80,2,1,4,3,2.5
1975,18,0,0,2,10.6844081986249,23,1,1,1,0,0,0,1.25457261814276,4,53,76,67,93,0,2,1,4,1.75
1976,16,1,0,1,16.4760349984107,14,1,2,0,0,0,0,1.92268823497601,4,59,84,97,80,0,3,4,3,2.5
1977,18,0,0,2,2.06293521756722,13,0,4,1,0,0,0,2.19199841960637,3,52,82,89,72,0,3,3,2,2
1978,18,0,1,3,18.8604141929147,21,1,1,0,1,1,0,1.75752348620505,4,90,69,82,69,4,1,3,1,2.25
1979,18,1,0,3,15.9014576236232,13,0,2,1,0,0,0,1.92410231989277,4,94,65,61,64,4,1,1,1,1.75
1980,16,0,1,1,3.62500511103103,5,0,1,1,0,0,0,2.80797412962046,2,67,83,57,72,1,3,0,2,1.5
1981,18,1,0,3,14.2401592239632,13,1,1,0,0,0,0,2.13877267712264,3,96,51,73,77,4,0,2,2,2
1982,18,0,1,2,7.69917445275114,16,0,2,0,0,1,0,1.36384104723973,4,85,84,65,65,3,3,1,1,2
1983,18,1,2,1,8.04589356152637,17,0,3,0,1,0,0,1.72272605215926,4,96,89,99,86,4,3,4,3,3.5
1984,15,0,2,0,15.6658018487773,19,1,0,0,1,0,0,1.19210847199569,4,71,77,53,70,2,2,0,2,1.5
1985,18,1,2,1,19.2556961596146,18,0,4,0,0,0,0,1.53478238968078,4,83,96,87,64,3,4,3,1,2.75
1986,16,1,0,3,2.53311745694387,29,0,0,0,1,0,0,0.115243210958291,4,96,88,93,66,4,3,4,1,3
1987,18,1,0,2,8.41260473757638,16,0,3,0,1,0,0,1.56235956444175,4,57,55,76,99,0,0,2,4,1.5
1988,18,1,1,2,9.61883216168607,15,0,3,1,0,0,0,2.09603262493828,3,89,58,58,86,3,0,0,3,1.5
1989,16,0,0,1,7.52623633909995,7,1,2,0,1,0,0,3.0092383227043,1,98,69,96,62,4,1,4,1,2.5
1990,18,1,0,2,7.2637824743245,6,0,1,0,0,0,0,2.07110806488456,3,93,50,65,68,4,0,1,1,1.5
1991,16,0,0,0,1.04537335123193,19,1,2,0,0,1,0,1.74735645189598,4,68,57,61,79,1,0,1,2,1
1992,18,0,0,1,13.7107724112524,27,0,3,1,1,0,0,1.07986736900242,4,91,72,80,94,4,2,3,4,3.25
1993,16,0,0,2,8.7242883424009,11,0,3,0,0,1,0,2.27140021100318,3,90,52,73,67,4,0,2,1,1.75
1994,18,1,2,1,3.89587605287853,8,0,2,0,1,0,0,2.11723303121541,3,86,53,63,63,3,0,1,1,1.25
1995,18,0,0,3,16.3206700460413,26,1,2,0,0,0,0,0.743592358378731,4,55,74,94,85,0,2,4,3,2.25
1996,15,0,1,1,16.0512149630325,13,0,3,0,1,0,0,1.892745844623,4,75,96,74,85,2,4,2,3,2.75
1997,15,0,0,2,9.72783256177787,19,1,4,0,0,0,0,1.58646418895305,4,83,87,83,69,3,3,3,1,2.5
1998,18,1,1,2,5.96901322295521,0,0,3,0,0,1,0,3.51232289483364,0,94,64,52,68,4,1,0,1,1.5
1999,18,1,0,2,12.761854515929,9,1,3,0,0,1,0,2.62921152117376,2,55,70,73,94,0,2,2,4,2
